"Grupo","Categoria","value"
"Propriedade_182_Area_4549.92ha","Formação Florestal",25.9937840534111
"Propriedade_182_Area_4549.92ha","Formação Savânica",0.103599109815056
"Propriedade_182_Area_4549.92ha","Floresta Alagável",65.215639628578
"Propriedade_182_Area_4549.92ha","Campo Alagado",0.433581459596347
"Propriedade_182_Area_4549.92ha","Pastagem",7.38815133144041
"Propriedade_182_Area_4549.92ha","Corpo d'Água",0.0517995549075282
"Propriedade_182_Area_4549.92ha","Soja",0.813444862251554
"Propriedade_182_Area_4549.92ha",NA,5040.8125867349
"Propriedade_183_Area_2703.86ha","Formação Florestal",16.1461687057308
"Propriedade_183_Area_2703.86ha","Silvicultura",2.59819703799098
"Propriedade_183_Area_2703.86ha","Pastagem",51.281390856407
"Propriedade_183_Area_2703.86ha","Outras Áreas não Vegetadas",0.0547327752736639
"Propriedade_183_Area_2703.86ha","Corpo d'Água",0.112685125563426
"Propriedade_183_Area_2703.86ha","Soja",28.0167417900837
"Propriedade_183_Area_2703.86ha","Outras lavouras temporárias",1.79008370895042
"Propriedade_183_Area_2703.86ha",NA,3003.75333711937
"Propriedade_184_Area_3201.49ha","Formação Florestal",7.91117658291731
"Propriedade_184_Area_3201.49ha","Formação Savânica",2.14692964508825
"Propriedade_184_Area_3201.49ha","Floresta Alagável",0.240063289412663
"Propriedade_184_Area_3201.49ha","Campo Alagado",55.1054368879068
"Propriedade_184_Area_3201.49ha","Pastagem",33.2678615271299
"Propriedade_184_Area_3201.49ha","Mosaico de Usos",0.21005537823608
"Propriedade_184_Area_3201.49ha","Área Urbanizada",0.0463758627274463
"Propriedade_184_Area_3201.49ha","Outras Áreas não Vegetadas",0.0109119677005756
"Propriedade_184_Area_3201.49ha","Corpo d'Água",1.06118885888098
"Propriedade_184_Area_3201.49ha",NA,3545.02852797102
"Propriedade_185_Area_585.17ha","Formação Florestal",11.2990231812218
"Propriedade_185_Area_585.17ha","Formação Savânica",0.20411138649949
"Propriedade_185_Area_585.17ha","Pastagem",88.0740632745298
"Propriedade_185_Area_585.17ha","Soja",0.422802157748943
"Propriedade_185_Area_585.17ha",NA,663.320802939359
"Propriedade_186_Area_308.15ha","Formação Florestal",32.1073008849557
"Propriedade_186_Area_308.15ha","Pastagem",67.8926991150442
"Propriedade_186_Area_308.15ha",NA,349.696460625319
"Propriedade_187_Area_884.6ha","Formação Florestal",78.7607170693687
"Propriedade_187_Area_884.6ha","Floresta Alagável",5.79696024941543
"Propriedade_187_Area_884.6ha","Pastagem",15.4423226812159
"Propriedade_187_Area_884.6ha",NA,992.611856155212
"Propriedade_188_Area_828.07ha","Formação Florestal",0.155537121526338
"Propriedade_188_Area_828.07ha","Formação Campestre",0.114060555785981
"Propriedade_188_Area_828.07ha","Pastagem",99.0460389879718
"Propriedade_188_Area_828.07ha","Outras Áreas não Vegetadas",0.134798838656159
"Propriedade_188_Area_828.07ha","Afloramento Rochoso",0.103691414350892
"Propriedade_188_Area_828.07ha","Corpo d'Água",0.445873081708834
"Propriedade_188_Area_828.07ha",NA,932.652839123317
"Propriedade_189_Area_3231.81ha","Formação Florestal",42.8995269024136
"Propriedade_189_Area_3231.81ha","Pastagem",57.0149413305535
"Propriedade_189_Area_3231.81ha","Soja",0.0855317670328496
"Propriedade_189_Area_3231.81ha",NA,3618.1398455134
"Propriedade_190_Area_847.12ha","Formação Florestal",2.41722526914483
"Propriedade_190_Area_847.12ha","Pastagem",87.6396506195409
"Propriedade_190_Area_847.12ha","Soja",6.12431444241316
"Propriedade_190_Area_847.12ha","Outras lavouras temporárias",3.81880966890108
"Propriedade_190_Area_847.12ha",NA,952.18787370474
"Propriedade_191_Area_793.6ha","Formação Florestal",83.9239690721649
"Propriedade_191_Area_793.6ha","Pastagem",16.0760309278351
"Propriedade_191_Area_793.6ha",NA,900.545752583707
"Propriedade_192_Area_313.43ha","Formação Florestal",2.90160907412292
"Propriedade_192_Area_313.43ha","Formação Savânica",0.263782643102084
"Propriedade_192_Area_313.43ha","Floresta Alagável",33.3948826167238
"Propriedade_192_Area_313.43ha","Campo Alagado",3.03350039567396
"Propriedade_192_Area_313.43ha","Pastagem",38.353996307043
"Propriedade_192_Area_313.43ha","Soja",21.8675811131628
"Propriedade_192_Area_313.43ha","Outras lavouras temporárias",0.184647850171459
"Propriedade_192_Area_313.43ha",NA,366.620376722964
"Propriedade_193_Area_1293.83ha","Formação Florestal",65.3817988149923
"Propriedade_193_Area_1293.83ha","Pastagem",34.3186205978297
"Propriedade_193_Area_1293.83ha","Afloramento Rochoso",0.299580587177951
"Propriedade_193_Area_1293.83ha",NA,1452.65224973828
"Propriedade_194_Area_1747.6ha","Formação Florestal",16.9600708103855
"Propriedade_194_Area_1747.6ha","Floresta Alagável",7.43509047993706
"Propriedade_194_Area_1747.6ha","Silvicultura",0.1573564122738
"Propriedade_194_Area_1747.6ha","Campo Alagado",1.35719905586153
"Propriedade_194_Area_1747.6ha","Pastagem",73.2985837922895
"Propriedade_194_Area_1747.6ha","Outras Áreas não Vegetadas",0.03933910306845
"Propriedade_194_Area_1747.6ha","Corpo d'Água",0.206530291109363
"Propriedade_194_Area_1747.6ha","Soja",0.00983477576711251
"Propriedade_194_Area_1747.6ha","Outras lavouras temporárias",0.535995279307632
"Propriedade_194_Area_1747.6ha",NA,1966.65575864957
"Propriedade_195_Area_3159.48ha","Formação Florestal",26.4032980233701
"Propriedade_195_Area_3159.48ha","Formação Savânica",2.7519930108114
"Propriedade_195_Area_3159.48ha","Floresta Alagável",1.63536092606749
"Propriedade_195_Area_3159.48ha","Pastagem",69.1438243966365
"Propriedade_195_Area_3159.48ha","Corpo d'Água",0.0655236431145572
"Propriedade_195_Area_3159.48ha",NA,3542.22399330293
"Propriedade_196_Area_524.38ha","Formação Florestal",39.4869296963793
"Propriedade_196_Area_524.38ha","Floresta Alagável",3.08491638252963
"Propriedade_196_Area_524.38ha","Pastagem",22.0977431401202
"Propriedade_196_Area_524.38ha","Soja",34.6322454943984
"Propriedade_196_Area_524.38ha","Outras lavouras temporárias",0.698165286572496
"Propriedade_196_Area_524.38ha",NA,595.625138548576
"Propriedade_197_Area_2865.7ha","Formação Florestal",76.416040862242
"Propriedade_197_Area_2865.7ha","Pastagem",23.325529780183
"Propriedade_197_Area_2865.7ha","Afloramento Rochoso",0.0243227630658843
"Propriedade_197_Area_2865.7ha","Soja",0.234106594509136
"Propriedade_197_Area_2865.7ha",NA,3180.82585354694
"Propriedade_198_Area_501.34ha","Formação Florestal",4.43133951137321
"Propriedade_198_Area_501.34ha","Formação Savânica",1.6849199663016
"Propriedade_198_Area_501.34ha","Campo Alagado",54.0522325189554
"Propriedade_198_Area_501.34ha","Pastagem",24.1112047177759
"Propriedade_198_Area_501.34ha","Mosaico de Usos",15.5012636899747
"Propriedade_198_Area_501.34ha","Outras Áreas não Vegetadas",0.219039595619208
"Propriedade_198_Area_501.34ha",NA,573.962525943292
"Propriedade_199_Area_452.76ha","Formação Florestal",1.23071271124173
"Propriedade_199_Area_452.76ha","Formação Savânica",0.404114621601763
"Propriedade_199_Area_452.76ha","Floresta Alagável",23.7509184423218
"Propriedade_199_Area_452.76ha","Campo Alagado",57.990448199853
"Propriedade_199_Area_452.76ha","Pastagem",16.2564290962528
"Propriedade_199_Area_452.76ha","Mosaico de Usos",0.367376928728876
"Propriedade_199_Area_452.76ha",NA,526.478852777727
"Propriedade_200_Area_329.09ha","Formação Florestal",8.12966297916131
"Propriedade_200_Area_329.09ha","Formação Savânica",0.360174942114741
"Propriedade_200_Area_329.09ha","Floresta Alagável",10.2649858502701
"Propriedade_200_Area_329.09ha","Silvicultura",54.6179572935426
"Propriedade_200_Area_329.09ha","Campo Alagado",0.797530228968356
"Propriedade_200_Area_329.09ha","Formação Campestre",1.38924620529972
"Propriedade_200_Area_329.09ha","Pastagem",24.4404425006432
"Propriedade_200_Area_329.09ha",NA,375.904353553689
"Propriedade_201_Area_4525.48ha","Formação Florestal",99.2289396961792
"Propriedade_201_Area_4525.48ha","Formação Savânica",0.0652140555470308
"Propriedade_201_Area_4525.48ha","Silvicultura",0.0134264232008593
"Propriedade_201_Area_4525.48ha","Pastagem",0.65597667638484
"Propriedade_201_Area_4525.48ha","Afloramento Rochoso",0.0364431486880466
"Propriedade_201_Area_4525.48ha",NA,5041.97308383904
"Propriedade_202_Area_4207.4ha","Formação Florestal",35.3783104740722
"Propriedade_202_Area_4207.4ha","Pastagem",63.6249433666955
"Propriedade_202_Area_4207.4ha","Corpo d'Água",0.0144157502368302
"Propriedade_202_Area_4207.4ha","Soja",0.80728201326249
"Propriedade_202_Area_4207.4ha","Outras lavouras temporárias",0.175048395732938
"Propriedade_202_Area_4207.4ha",NA,4695.95153070965
"Propriedade_203_Area_534.16ha","Formação Florestal",15.0055458722865
"Propriedade_203_Area_534.16ha","Formação Savânica",0.015845349389954
"Propriedade_203_Area_534.16ha","Floresta Alagável",15.0847726192363
"Propriedade_203_Area_534.16ha","Silvicultura",1.23593725241642
"Propriedade_203_Area_534.16ha","Campo Alagado",4.72191411820631
"Propriedade_203_Area_534.16ha","Pastagem",9.66566312787197
"Propriedade_203_Area_534.16ha","Corpo d'Água",0.776422120107748
"Propriedade_203_Area_534.16ha","Soja",53.0660751069561
"Propriedade_203_Area_534.16ha","Outras lavouras temporárias",0.427824433528759
"Propriedade_203_Area_534.16ha",NA,610.324768530489
"Propriedade_204_Area_5230.71ha","Formação Florestal",21.6360717064208
"Propriedade_204_Area_5230.71ha","Formação Savânica",0.120834919636502
"Propriedade_204_Area_5230.71ha","Floresta Alagável",0.0132421829738632
"Propriedade_204_Area_5230.71ha","Campo Alagado",0.0662109148693162
"Propriedade_204_Area_5230.71ha","Pastagem",68.2336583185738
"Propriedade_204_Area_5230.71ha","Afloramento Rochoso",0.0546240047671859
"Propriedade_204_Area_5230.71ha","Corpo d'Água",0.034760730306391
"Propriedade_204_Area_5230.71ha","Soja",4.40964693029646
"Propriedade_204_Area_5230.71ha","Outras lavouras temporárias",5.43095029215566
"Propriedade_204_Area_5230.71ha",NA,5842.42596121644
"Propriedade_205_Area_1041.23ha","Formação Florestal",4.98106372468302
"Propriedade_205_Area_1041.23ha","Pastagem",94.0638893462869
"Propriedade_205_Area_1041.23ha","Soja",0.955046929030134
"Propriedade_205_Area_1041.23ha",NA,1174.61648527476
"Propriedade_206_Area_327.42ha","Formação Florestal",6.12090680100756
"Propriedade_206_Area_327.42ha","Floresta Alagável",3.42569269521411
"Propriedade_206_Area_327.42ha","Pastagem",49.3702770780856
"Propriedade_206_Area_327.42ha","Soja",40.8060453400504
"Propriedade_206_Area_327.42ha","Outras lavouras temporárias",0.277078085642317
"Propriedade_206_Area_327.42ha",NA,383.931125188668
"Propriedade_207_Area_1367.74ha","Formação Florestal",14.7403894158762
"Propriedade_207_Area_1367.74ha","Formação Savânica",0.617823265102347
"Propriedade_207_Area_1367.74ha","Pastagem",84.4795307039441
"Propriedade_207_Area_1367.74ha","Afloramento Rochoso",0.0624063904143784
"Propriedade_207_Area_1367.74ha","Outras lavouras temporárias",0.0998502246630055
"Propriedade_207_Area_1367.74ha",NA,1549.65046600131
"Propriedade_208_Area_2082.08ha","Formação Florestal",58.0262388234311
"Propriedade_208_Area_2082.08ha","Formação Savânica",0.0417815659730927
"Propriedade_208_Area_2082.08ha","Floresta Alagável",0.459597225704019
"Propriedade_208_Area_2082.08ha","Campo Alagado",0.747890030918359
"Propriedade_208_Area_2082.08ha","Pastagem",38.6604829949027
"Propriedade_208_Area_2082.08ha","Corpo d'Água",0.0292470961811649
"Propriedade_208_Area_2082.08ha","Soja",2.03476226288961
"Propriedade_208_Area_2082.08ha",NA,2314.61147361884
"Propriedade_209_Area_2187.93ha","Formação Florestal",23.1062865322677
"Propriedade_209_Area_2187.93ha","Formação Savânica",0.0198815062229114
"Propriedade_209_Area_2187.93ha","Campo Alagado",0.167004652272456
"Propriedade_209_Area_2187.93ha","Pastagem",48.2325340967832
"Propriedade_209_Area_2187.93ha","Corpo d'Água",0.170980953517038
"Propriedade_209_Area_2187.93ha","Soja",28.1800469203547
"Propriedade_209_Area_2187.93ha","Outras lavouras temporárias",0.123265338582051
"Propriedade_209_Area_2187.93ha",NA,2432.11180538336
"Propriedade_210_Area_2935.63ha","Formação Florestal",2.91959963170869
"Propriedade_210_Area_2935.63ha","Formação Savânica",0.12474382963557
"Propriedade_210_Area_2935.63ha","Floresta Alagável",0.264338115180136
"Propriedade_210_Area_2935.63ha","Campo Alagado",0.798954527904007
"Propriedade_210_Area_2935.63ha","Formação Campestre",0.133654103180968
"Propriedade_210_Area_2935.63ha","Pastagem",78.9776946152247
"Propriedade_210_Area_2935.63ha","Corpo d'Água",0.118803647271971
"Propriedade_210_Area_2935.63ha","Soja",13.8762660013662
"Propriedade_210_Area_2935.63ha","Outras lavouras temporárias",2.78594552852773
"Propriedade_210_Area_2935.63ha",NA,3256.0647491133
"Propriedade_211_Area_378.61ha","Formação Florestal",20.4464285714286
"Propriedade_211_Area_378.61ha","Floresta Alagável",1.16071428571429
"Propriedade_211_Area_378.61ha","Campo Alagado",4.64285714285714
"Propriedade_211_Area_378.61ha","Pastagem",69.4642857142857
"Propriedade_211_Area_378.61ha","Outras Áreas não Vegetadas",0.200892857142857
"Propriedade_211_Area_378.61ha","Soja",3.57142857142857
"Propriedade_211_Area_378.61ha","Outras lavouras temporárias",0.513392857142857
"Propriedade_211_Area_378.61ha",NA,433.252252102211
"Propriedade_212_Area_422.87ha","Formação Florestal",85.4204476709014
"Propriedade_212_Area_422.87ha","Pastagem",14.4585601935874
"Propriedade_212_Area_422.87ha","Soja",0.120992135511192
"Propriedade_212_Area_422.87ha",NA,479.575428164195
"Propriedade_213_Area_539.39ha","Formação Florestal",3.90104662226451
"Propriedade_213_Area_539.39ha","Campo Alagado",0.0475737392959087
"Propriedade_213_Area_539.39ha","Formação Campestre",0.0317158261972724
"Propriedade_213_Area_539.39ha","Pastagem",75.6581033935934
"Propriedade_213_Area_539.39ha","Corpo d'Água",4.26577862353314
"Propriedade_213_Area_539.39ha","Soja",6.58103393593403
"Propriedade_213_Area_539.39ha","Outras lavouras temporárias",9.51474785918173
"Propriedade_213_Area_539.39ha",NA,609.841228070657
"Propriedade_214_Area_333.38ha","Formação Florestal",23.5943775100402
"Propriedade_214_Area_333.38ha","Pastagem",63.0020080321285
"Propriedade_214_Area_333.38ha","Soja",13.4036144578313
"Propriedade_214_Area_333.38ha",NA,385.285038476399
"Propriedade_215_Area_608.99ha","Formação Florestal",77.1755831820087
"Propriedade_215_Area_608.99ha","Pastagem",13.9684313451599
"Propriedade_215_Area_608.99ha","Soja",8.8559854728314
"Propriedade_215_Area_608.99ha",NA,692.333230535707
"Propriedade_216_Area_2697.73ha","Formação Florestal",10.7295166709744
"Propriedade_216_Area_2697.73ha","Formação Savânica",1.0241664512794
"Propriedade_216_Area_2697.73ha","Floresta Alagável",13.3690876195399
"Propriedade_216_Area_2697.73ha","Campo Alagado",9.12380460067201
"Propriedade_216_Area_2697.73ha","Pastagem",31.9882398552598
"Propriedade_216_Area_2697.73ha","Mosaico de Usos",1.68002067717757
"Propriedade_216_Area_2697.73ha","Outras Áreas não Vegetadas",0.0743086068751615
"Propriedade_216_Area_2697.73ha","Corpo d'Água",0.0872318428534505
"Propriedade_216_Area_2697.73ha","Soja",31.9236236753683
"Propriedade_216_Area_2697.73ha",NA,2993.30886318416
"Propriedade_217_Area_698.87ha","Formação Florestal",6.31306916071868
"Propriedade_217_Area_698.87ha","Formação Campestre",0.258429731725326
"Propriedade_217_Area_698.87ha","Pastagem",57.1252768889983
"Propriedade_217_Area_698.87ha","Outras Áreas não Vegetadas",0.295348264828944
"Propriedade_217_Area_698.87ha","Corpo d'Água",0.541471818853064
"Propriedade_217_Area_698.87ha","Soja",35.2202805808516
"Propriedade_217_Area_698.87ha","Outras lavouras temporárias",0.24612355402412
"Propriedade_217_Area_698.87ha",NA,785.849955487016
"Propriedade_218_Area_961.69ha","Formação Florestal",84.9021844021405
"Propriedade_218_Area_961.69ha","Formação Campestre",1.55276778664795
"Propriedade_218_Area_961.69ha","Pastagem",11.8343714360909
"Propriedade_218_Area_961.69ha","Afloramento Rochoso",1.71067637512062
"Propriedade_218_Area_961.69ha",NA,1102.3755405608
"Propriedade_219_Area_505.42ha","Formação Florestal",2.50373072458962
"Propriedade_219_Area_505.42ha","Formação Savânica",0.514010943458796
"Propriedade_219_Area_505.42ha","Floresta Alagável",4.65926048748135
"Propriedade_219_Area_505.42ha","Campo Alagado",28.8011938318687
"Propriedade_219_Area_505.42ha","Pastagem",63.1736030509037
"Propriedade_219_Area_505.42ha","Corpo d'Água",0.198971978113082
"Propriedade_219_Area_505.42ha","Outras lavouras temporárias",0.149228983584812
"Propriedade_219_Area_505.42ha",NA,583.246502774245
"Propriedade_220_Area_505.42ha","Formação Florestal",19.9966672221296
"Propriedade_220_Area_505.42ha","Formação Savânica",0.399933344442593
"Propriedade_220_Area_505.42ha","Floresta Alagável",2.29961673054491
"Propriedade_220_Area_505.42ha","Campo Alagado",32.0113314447592
"Propriedade_220_Area_505.42ha","Formação Campestre",1.66638893517747
"Propriedade_220_Area_505.42ha","Pastagem",42.9261789701716
"Propriedade_220_Area_505.42ha","Mosaico de Usos",0.28328611898017
"Propriedade_220_Area_505.42ha","Corpo d'Água",0.233294450924846
"Propriedade_220_Area_505.42ha","Outras lavouras temporárias",0.183302782869522
"Propriedade_220_Area_505.42ha",NA,580.345260014619
"Propriedade_221_Area_1073.08ha","Formação Florestal",18.7470261697066
"Propriedade_221_Area_1073.08ha","Formação Savânica",0.697858842188739
"Propriedade_221_Area_1073.08ha","Pastagem",79.167327517843
"Propriedade_221_Area_1073.08ha","Afloramento Rochoso",1.3877874702617
"Propriedade_221_Area_1073.08ha",NA,1219.4890399569
"Propriedade_222_Area_442.69ha","Formação Florestal",10.1346153846154
"Propriedade_222_Area_442.69ha","Formação Savânica",1.03846153846154
"Propriedade_222_Area_442.69ha","Campo Alagado",6.63461538461539
"Propriedade_222_Area_442.69ha","Pastagem",3.13461538461539
"Propriedade_222_Area_442.69ha","Mosaico de Usos",78.8461538461538
"Propriedade_222_Area_442.69ha","Corpo d'Água",0.211538461538462
"Propriedade_222_Area_442.69ha",NA,502.882078332713
"Propriedade_223_Area_306.38ha","Formação Florestal",1.0286349735891
"Propriedade_223_Area_306.38ha","Pastagem",98.9713650264109
"Propriedade_223_Area_306.38ha",NA,347.859006877494
"Propriedade_224_Area_853.77ha","Formação Florestal",2.60316819695288
"Propriedade_224_Area_853.77ha","Formação Savânica",0.484310362223792
"Propriedade_224_Area_853.77ha","Pastagem",25.547371607305
"Propriedade_224_Area_853.77ha","Soja",66.2395318333165
"Propriedade_224_Area_853.77ha","Outras lavouras temporárias",5.1256180002018
"Propriedade_224_Area_853.77ha",NA,958.473899683905
"Propriedade_225_Area_2447.7ha","Formação Florestal",91.5771181331347
"Propriedade_225_Area_2447.7ha","Formação Campestre",0.0248253360286555
"Propriedade_225_Area_2447.7ha","Pastagem",7.9653863886229
"Propriedade_225_Area_2447.7ha","Afloramento Rochoso",0.432670142213711
"Propriedade_225_Area_2447.7ha",NA,2726.8780697604
"Propriedade_226_Area_1563.57ha","Formação Florestal",4.52702327389879
"Propriedade_226_Area_1563.57ha","Formação Savânica",0.133311114814198
"Propriedade_226_Area_1563.57ha","Floresta Alagável",3.21613064489252
"Propriedade_226_Area_1563.57ha","Silvicultura",1.14425373548853
"Propriedade_226_Area_1563.57ha","Campo Alagado",0.0611009276231739
"Propriedade_226_Area_1563.57ha","Formação Campestre",0.0277731489196245
"Propriedade_226_Area_1563.57ha","Pastagem",28.7618730211631
"Propriedade_226_Area_1563.57ha","Mosaico de Usos",6.65444648114203
"Propriedade_226_Area_1563.57ha","Soja",54.363161695273
"Propriedade_226_Area_1563.57ha","Outras lavouras temporárias",1.11092595678498
"Propriedade_226_Area_1563.57ha",NA,1741.03578004372
"Propriedade_227_Area_1011.15ha","Formação Florestal",1.58594815825375
"Propriedade_227_Area_1011.15ha","Pastagem",39.0092087312415
"Propriedade_227_Area_1011.15ha","Soja",59.362210095498
"Propriedade_227_Area_1011.15ha","Outras lavouras temporárias",0.0426330150068213
"Propriedade_227_Area_1011.15ha",NA,1134.19250282472
"Propriedade_228_Area_568.72ha","Formação Florestal",34.2865789075503
"Propriedade_228_Area_568.72ha","Pastagem",60.1452564684521
"Propriedade_228_Area_568.72ha","Soja",5.43198668482373
"Propriedade_228_Area_568.72ha","Outras lavouras temporárias",0.136177939173854
"Propriedade_228_Area_568.72ha",NA,639.143779942726
"Propriedade_229_Area_4375.55ha","Formação Florestal",91.2613799712506
"Propriedade_229_Area_4375.55ha","Floresta Alagável",7.57666506947772
"Propriedade_229_Area_4375.55ha","Campo Alagado",0.0019964861843156
"Propriedade_229_Area_4375.55ha","Pastagem",0.820555821753713
"Propriedade_229_Area_4375.55ha","Soja",0.339402651333653
"Propriedade_229_Area_4375.55ha",NA,4843.9149114489
"Propriedade_230_Area_329.54ha","Formação Florestal",85.26018969495
"Propriedade_230_Area_329.54ha","Pastagem",14.73981030505
"Propriedade_230_Area_329.54ha",NA,377.258266841549
"Propriedade_231_Area_1458.14ha","Formação Florestal",6.09496810772502
"Propriedade_231_Area_1458.14ha","Pastagem",64.2511221356012
"Propriedade_231_Area_1458.14ha","Outras Áreas não Vegetadas",0.070871722182849
"Propriedade_231_Area_1458.14ha","Afloramento Rochoso",0.301204819277108
"Propriedade_231_Area_1458.14ha","Soja",29.0160642570281
"Propriedade_231_Area_1458.14ha","Outras lavouras temporárias",0.265768958185684
"Propriedade_231_Area_1458.14ha",NA,1637.46141352539
"Propriedade_232_Area_4665.37ha","Formação Florestal",56.9354958157447
"Propriedade_232_Area_4665.37ha","Pastagem",42.368362586092
"Propriedade_232_Area_4665.37ha","Afloramento Rochoso",0.377693845812042
"Propriedade_232_Area_4665.37ha","Soja",0.318447752351329
"Propriedade_232_Area_4665.37ha",NA,5223.39746440705
"Propriedade_233_Area_917.32ha","Formação Florestal",0.27906976744186
"Propriedade_233_Area_917.32ha","Formação Savânica",3.13488372093023
"Propriedade_233_Area_917.32ha","Pastagem",96.3348837209302
"Propriedade_233_Area_917.32ha","Corpo d'Água",0.12093023255814
"Propriedade_233_Area_917.32ha","Soja",0.130232558139535
"Propriedade_233_Area_917.32ha",NA,1039.61198886121
"Propriedade_234_Area_2031.25ha","Formação Florestal",4.31439555745408
"Propriedade_234_Area_2031.25ha","Formação Savânica",4.02819307988039
"Propriedade_234_Area_2031.25ha","Floresta Alagável",3.13968389577104
"Propriedade_234_Area_2031.25ha","Campo Alagado",18.3596753524135
"Propriedade_234_Area_2031.25ha","Pastagem",52.7851345578812
"Propriedade_234_Area_2031.25ha","Mosaico de Usos",12.0632208457924
"Propriedade_234_Area_2031.25ha","Corpo d'Água",0.47842802221273
"Propriedade_234_Area_2031.25ha","Soja",4.10081161896625
"Propriedade_234_Area_2031.25ha","Outras lavouras temporárias",0.730457069628364
"Propriedade_234_Area_2031.25ha",NA,2263.93643341759
"Propriedade_235_Area_1233.9ha","Formação Florestal",24.2434855701877
"Propriedade_235_Area_1233.9ha","Formação Savânica",1.54805267581956
"Propriedade_235_Area_1233.9ha","Formação Campestre",4.49005323620062
"Propriedade_235_Area_1233.9ha","Pastagem",65.8868030260577
"Propriedade_235_Area_1233.9ha","Afloramento Rochoso",3.34827682824321
"Propriedade_235_Area_1233.9ha","Outras lavouras temporárias",0.483328663491174
"Propriedade_235_Area_1233.9ha",NA,1380.60472120751
"Propriedade_236_Area_463.46ha","Formação Florestal",28.8394335111275
"Propriedade_236_Area_463.46ha","Campo Alagado",0.23910244620195
"Propriedade_236_Area_463.46ha","Pastagem",70.5720066212985
"Propriedade_236_Area_463.46ha","Soja",0.23910244620195
"Propriedade_236_Area_463.46ha","Outras lavouras temporárias",0.110354975170131
"Propriedade_236_Area_463.46ha",NA,525.801896133871
"Propriedade_237_Area_7412.02ha","Formação Florestal",40.8623436255447
"Propriedade_237_Area_7412.02ha","Formação Savânica",0.00234268846928735
"Propriedade_237_Area_7412.02ha","Formação Campestre",0.0503678020896781
"Propriedade_237_Area_7412.02ha","Pastagem",37.9866935294945
"Propriedade_237_Area_7412.02ha","Outras Áreas não Vegetadas",0.0140561308157241
"Propriedade_237_Area_7412.02ha","Afloramento Rochoso",0.0175701635196552
"Propriedade_237_Area_7412.02ha","Corpo d'Água",0.0210841962235862
"Propriedade_237_Area_7412.02ha","Soja",20.7152227896734
"Propriedade_237_Area_7412.02ha","Outras lavouras temporárias",0.330319074169517
"Propriedade_237_Area_7412.02ha",NA,8256.1632291217
"Propriedade_238_Area_393.6ha","Pastagem",97.1135343168698
"Propriedade_238_Area_393.6ha","Soja",0.833867864015395
"Propriedade_238_Area_393.6ha","Outras lavouras temporárias",2.05259781911482
"Propriedade_238_Area_393.6ha",NA,452.303746223486
"Propriedade_239_Area_396.62ha","Formação Florestal",2.90760284298945
"Propriedade_239_Area_396.62ha","Campo Alagado",0.150764591858712
"Propriedade_239_Area_396.62ha","Pastagem",96.9416325651518
"Propriedade_239_Area_396.62ha",NA,449.015671096056
"Propriedade_240_Area_793.23ha","Formação Florestal",0.0215842866393266
"Propriedade_240_Area_793.23ha","Formação Savânica",0.140297863155623
"Propriedade_240_Area_793.23ha","Formação Campestre",1.13317504856464
"Propriedade_240_Area_793.23ha","Pastagem",98.5322685085258
"Propriedade_240_Area_793.23ha","Afloramento Rochoso",0.172674293114613
"Propriedade_240_Area_793.23ha",NA,896.097180352312
"Propriedade_241_Area_824ha","Formação Florestal",9.18918918918919
"Propriedade_241_Area_824ha","Pastagem",79.7609147609148
"Propriedade_241_Area_824ha","Soja",10.9459459459459
"Propriedade_241_Area_824ha","Outras lavouras temporárias",0.103950103950104
"Propriedade_241_Area_824ha",NA,930.331844915945
"Propriedade_242_Area_967.58ha","Formação Florestal",57.1694105151354
"Propriedade_242_Area_967.58ha","Pastagem",42.8305894848646
"Propriedade_242_Area_967.58ha",NA,1092.60802327018
"Propriedade_243_Area_394.06ha","Formação Florestal",94.9730312837109
"Propriedade_243_Area_394.06ha","Floresta Alagável",2.17907227615965
"Propriedade_243_Area_394.06ha","Pastagem",2.84789644012945
"Propriedade_243_Area_394.06ha",NA,448.242006360125
"Propriedade_244_Area_2136.5ha","Formação Florestal",57.5140421061139
"Propriedade_244_Area_2136.5ha","Formação Savânica",0.3030670384289
"Propriedade_244_Area_2136.5ha","Pastagem",41.281771527862
"Propriedade_244_Area_2136.5ha","Outras Áreas não Vegetadas",0.0484907261486241
"Propriedade_244_Area_2136.5ha","Afloramento Rochoso",0.113145027680123
"Propriedade_244_Area_2136.5ha","Soja",0.682911059926456
"Propriedade_244_Area_2136.5ha","Outras lavouras temporárias",0.0565725138400614
"Propriedade_244_Area_2136.5ha",NA,2393.23515240432
"Propriedade_245_Area_8447.88ha","Formação Florestal",41.4401977954054
"Propriedade_245_Area_8447.88ha","Campo Alagado",0.00206036880601628
"Propriedade_245_Area_8447.88ha","Pastagem",58.0539816627176
"Propriedade_245_Area_8447.88ha","Outras Áreas não Vegetadas",0.0103018440300814
"Propriedade_245_Area_8447.88ha","Afloramento Rochoso",0.0185433192541465
"Propriedade_245_Area_8447.88ha","Corpo d'Água",0.0412073761203255
"Propriedade_245_Area_8447.88ha","Soja",0.275059235603173
"Propriedade_245_Area_8447.88ha","Outras lavouras temporárias",0.158648398063253
"Propriedade_245_Area_8447.88ha",NA,9387.45448918714
"Propriedade_246_Area_700.88ha","Formação Florestal",53.3781307269395
"Propriedade_246_Area_700.88ha","Floresta Alagável",24.1783750763592
"Propriedade_246_Area_700.88ha","Campo Alagado",1.1362248014661
